Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959,20260522_135524
75961875.915527344,75.961875915527,1.0686101363305818e-05,3.0507425741754067e-05,2.7212338767810628e-05,1.837829914614327e-05,4.4680531492231627e-05,1.7657939854553701e-05
75962020.874023438,75.962020874023,9.5097795150327686e-06,2.6584987881443486e-05,2.7491857071628592e-05,2.3384132948563262e-05,4.0512936793287245e-05,2.106158558158547e-05
75962165.832519531,75.962165832520,9.1332775922101136e-06,3.3549867336693982e-05,2.7356162278447519e-05,2.5513827047477721e-05,3.3090826283882804e-05,2.839521857664588e-05
75962310.791015625,75.962310791016,9.731385479851485e-06,2.587883401941365e-05,2.3425736823356557e-05,1.8789037345730267e-05,3.1441998502657509e-05,1.9003494675582436e-05
75962455.749511719,75.962455749512,9.424165021899103e-06,2.6529689559939357e-05,1.7698421553387825e-05,1.8421599614947648e-05,2.4947324649511745e-05,1.4510784875557371e-05
75962600.708007812,75.962600708008,9.0961831758493164e-06,2.9519553162348412e-05,2.6865609510604241e-05,1.7658617629948673e-05,2.7848000260965483e-05,2.5097887149710834e-05
75962745.666503906,75.962745666504,1.0150870215758298e-05,3.0925416070539228e-05,2.5497257304596812e-05,2.2900315925779367e-05,3.6990113712528932e-05,2.5763979739541632e-05
75962890.625,75.962890625000,1.2657360985363023e-05,2.8662196580667408e-05,2.4942322593579199e-05,2.7808754219631914e-05,3.496508566655742e-05,1.6939742621773691e-05
75963035.583496094,75.963035583496,1.0597277639777959e-05,2.1727545132591144e-05,2.4120408108593573e-05,2.7470345073208326e-05,3.1735380226156516e-05,1.9247671583109505e-05
75963180.541992188,75.963180541992,8.3888870638454994e-06,3.4221284723778337e-05,2.7549362449169944e-05,2.3167905454311813e-05,3.409612033024013e-05,2.5557225919102879e-05
75963325.500488281,75.963325500488,9.2227845018411872e-06,4.02537854763784e-05,2.5361758384019358e-05,2.6316951621056065e-05,3.3273612177560182e-05,2.4711272466731432e-05
75963470.458984375,75.963470458984,8.9408337933812767e-06,3.7525803514113892e-05,2.7066113341589018e-05,2.7519790066973418e-05,3.2769994236661327e-05,2.0357535238151504e-05
75963615.417480469,75.963615417480,1.1353451182285253e-05,3.4520149249717513e-05,2.615873237627057e-05,1.9681870446531944e-05,3.2827438293696119e-05,1.9930911987585382e-05
75963760.375976562,75.963760375977,1.311243485299971e-05,2.944577224620675e-05,1.9576832839916694e-05,2.2281707622546193e-05,4.1293153060125215e-05,2.1689088435510954e-05
75963905.334472656,75.963905334473,1.4187056430152468e-05,2.6007501269900456e-05,2.4139627354669011e-05,2.4941103762799142e-05,4.6455202854575092e-05,2.5478156562654309e-05
75964050.29296875,75.964050292969,1.1700399402320883e-05,3.2088915883737641e-05,3.0383970328759799e-05,2.6947735376858154e-05,5.0071964875491356e-05,2.7339807085506839e-05
75964195.251464844,75.964195251465,1.0966120240933211e-05,4.2518301414783352e-05,2.8242907061089652e-05,2.4447539855917462e-05,3.6974117768986121e-05,2.8585303387467931e-05
75964340.209960938,75.964340209961,1.1205232936069374e-05,4.9123611152511096e-05,2.2934269540179779e-05,2.2955322757010754e-05,3.5859401305742845e-05,2.6913620988257172e-05
75964485.168457031,75.964485168457,9.9639929912599437e-06,4.1585397388297957e-05,2.6565857675381665e-05,2.1972640388614789e-05,3.3833149323697388e-05,2.5536630564739439e-05
75964630.126953125,75.964630126953,1.0878782763888492e-05,4.3953355691782455e-05,2.6761059435244907e-05,2.3075085688987944e-05,4.5645619923317765e-05,1.878373737758215e-05
75964775.085449219,75.964775085449,1.1518301816614245e-05,4.0612132390310571e-05,2.4118103449138546e-05,1.7947996636621348e-05,4.1751443941242234e-05,2.6135157061397606e-05
75964920.043945312,75.964920043945,9.3757285730979408e-06,3.5887922530228543e-05,2.2912029556441133e-05,1.8715114763652343e-05,2.6878027799812361e-05,2.5986851180809607e-05
75965065.002441406,75.965065002441,1.3888835362264171e-05,3.3425378236976576e-05,2.8470364338573959e-05,2.1368630660099778e-05,3.3107368782863595e-05,2.4749763970966421e-05
75965209.9609375,75.965209960938,1.7756188972696639e-05,3.0921389650331651e-05,2.2906165827364305e-05,2.5119551823669995e-05,2.6932976047086208e-05,2.4365267936779691e-05
75965354.919433594,75.965354919434,1.2807133654692817e-05,2.9141688350150064e-05,2.7755754024206979e-05,2.0304481685556084e-05,3.096448052786397e-05,2.3135416220242874e-05
75965499.877929688,75.965499877930,1.157655468888046e-05,3.3222687673587082e-05,3.6163713584044602e-05,1.8541368293168773e-05,4.8108188463764161e-05,2.6083700417657414e-05
75965644.836425781,75.965644836426,1.2279636928539382e-05,4.3440355983074057e-05,2.4378382256721301e-05,1.8057913426334133e-05,3.7645110663939332e-05,2.2684899459012068e-05
75965789.794921875,75.965789794922,1.2588815046764914e-05,3.5508847551860298e-05,2.449684270475349e-05,2.2078356034014209e-05,2.4507898832235781e-05,1.9536958487838852e-05
75965934.753417969,75.965934753418,1.3528567871893626e-05,3.3009844474799247e-05,2.6882811443830952e-05,1.3556411118050927e-05,3.7198215088397538e-05,2.1131051215305293e-05
75966079.711914062,75.966079711914,1.4017416257657873e-05,2.8394502625820819e-05,3.5750741822320668e-05,1.4858805629938907e-05,4.5062036263601886e-05,1.5178172819814402e-05
75966224.670410156,75.966224670410,1.2567500340075583e-05,2.9206852272041862e-05,2.8252000966658224e-05,1.7107356408984415e-05,3.5504159969073176e-05,2.142709840123381e-05
75966369.62890625,75.966369628906,1.210031503454574e-05,3.6538571385259001e-05,2.1887850268610293e-05,1.58335109203035e-05,3.905816403420424e-05,2.2357967411975072e-05
75966514.587402344,75.966514587402,9.4708121569859545e-06,2.8349354760489413e-05,2.7338954122151398e-05,1.6588329914832667e-05,3.6737017846896498e-05,1.7744983342190608e-05
75966659.545898438,75.966659545898,1.3312722445745661e-05,3.1322337764736267e-05,1.9375898347500735e-05,2.1784939008066568e-05,4.0682988307631732e-05,1.6998899951349088e-05
75966804.504394531,75.966804504395,1.2932245258719488e-05,3.9373819935162596e-05,1.8022717376719661e-05,1.9971084951334367e-05,5.2782551591290313e-05,2.0447272189408527e-05
75966949.462890625,75.966949462891,8.6177193404358475e-06,4.7172925230674196e-05,2.2586334838081822e-05,2.0204354605277269e-05,4.9267825994237303e-05,2.5511534416632882e-05
75967094.421386719,75.967094421387,9.7975889316732698e-06,4.7660465478790848e-05,1.7444974243478461e-05,1.4823017772895008e-05,4.5636441643549194e-05,2.3539252976019015e-05
75967239.379882812,75.967239379883,9.476144382333194e-06,4.3729157383402752e-05,2.5441582321419989e-05,2.2477909339049005e-05,4.2504216549210589e-05,1.9559557385527399e-05
75967384.338378906,75.967384338379,8.2687495268134748e-06,4.2025026970510621e-05,3.4102033386508747e-05,2.6074279420905008e-05,3.5996669520178649e-05,2.3279877232420505e-05
75967529.296875,75.967529296875,8.0347175956000728e-06,3.7399726887485254e-05,2.8124675148964164e-05,2.4584946388213165e-05,3.454440889092451e-05,2.1946621178354041e-05
75967674.255371094,75.967674255371,1.2073432840409584e-05,3.0301876669788602e-05,2.4389875276432685e-05,2.2650702715413303e-05,2.9110860866709519e-05,2.1387604521886915e-05
75967819.213867188,75.967819213867,1.4475653450368474e-05,3.1810589341152155e-05,2.5005688070646838e-05,2.4836704939267876e-05,2.7796499525907545e-05,2.3364411846436287e-05
75967964.172363281,75.967964172363,1.3019605572706476e-05,3.1826167423392997e-05,2.9026767891086769e-05,2.1881564145264784e-05,2.8310350233648376e-05,2.7946795324797417e-05
75968109.130859375,75.968109130859,1.1155050740469649e-05,5.3600004647171735e-05,8.5535564885028876e-05,4.8370628938488569e-05,3.5734440434028441e-05,2.5637823523992559e-05
75968254.089355469,75.968254089355,1.0903367604589125e-05,7.8833422680310846e-05,8.4488401402720302e-05,5.8263090006627796e-05,5.1357606362223124e-05,2.130345779412179e-05
75968399.047851562,75.968399047852,1.1554088269126364e-05,3.4707565203709036e-05,3.0500249472380304e-05,3.0007720902904198e-05,4.8499710494910719e-05,1.8243435296000486e-05
75968544.006347656,75.968544006348,1.1058632079754205e-05,2.8938676347850074e-05,2.8436078423961373e-05,1.7195383382420751e-05,4.4679775883322051e-05,1.9180692402101389e-05
75968688.96484375,75.968688964844,1.0665809322688111e-05,3.9855742170716204e-05,2.226217938695632e-05,2.3683462486020387e-05,3.0066389466903819e-05,2.0753747597700393e-05
75968833.923339844,75.968833923340,1.1813525733458058e-05,3.039631372223929e-05,1.6536497562200526e-05,3.1028527407339584e-05,2.9872935022798013e-05,1.9207011331967707e-05
75968978.881835938,75.968978881836,9.1372239045224159e-06,3.537394448687463e-05,2.6704223417406534e-05,2.1758958195915212e-05,3.7880508821454239e-05,2.7486597956584798e-05
75969123.840332031,75.969123840332,9.4634152714910334e-06,3.7060441067801681e-05,3.1249490193007555e-05,2.1839663931085906e-05,4.5571076578823125e-05,2.3358015206050187e-05
75969268.798828125,75.969268798828,1.0162539502256773e-05,3.1713762774696941e-05,2.258340218866863e-05,2.5932744102036039e-05,3.3849528589210042e-05,2.4160321223089438e-05
75969413.757324219,75.969413757324,1.2573209125116975e-05,4.0795884850523736e-05,2.1987515490890193e-05,2.4478644151631169e-05,3.662774335329179e-05,1.6923012037165979e-05
75969558.715820312,75.969558715820,1.3244723908534649e-05,4.2604174961741263e-05,2.9423561402770052e-05,2.4707514121472756e-05,4.8601055411981228e-05,2.1962897042505358e-05
75969703.674316406,75.969703674316,1.179636689149662e-05,3.9972364025434331e-05,3.0547213746708176e-05,2.1070525514062011e-05,4.7484709662847009e-05,1.8664163638759752e-05
75969848.6328125,75.969848632812,1.4489033382662411e-05,3.5329969994372306e-05,3.6720825798132405e-05,2.5687345327198457e-05,4.2361669600115152e-05,2.1036977418012073e-05
75969993.591308594,75.969993591309,1.1767601176679914e-05,2.4050844268246292e-05,3.372691915791966e-05,2.2115057851642213e-05,4.3145142859446259e-05,3.0400316869403299e-05
75970138.549804688,75.970138549805,1.2446423934154976e-05,3.9658205082222213e-05,2.3529866984654781e-05,2.442701531714551e-05,4.5831937221085986e-05,2.8003964097690749e-05
75970283.508300781,75.970283508301,1.4610206562424448e-05,4.1152690048929525e-05,2.0343676689083275e-05,2.6588842792330486e-05,5.4227356415007365e-05,2.6504926656284846e-05
75970428.466796875,75.970428466797,1.1239221200450547e-05,2.8789889014499158e-05,2.528874088825529e-05,2.1673499922912756e-05,3.6774314365036739e-05,2.6424684779506665e-05
75970573.425292969,75.970573425293,7.6137885068401706e-06,3.0599124434851721e-05,2.4156970695988894e-05,2.1593884022211941e-05,3.3664537781220653e-05,2.249009047573167e-05
75970718.383789062,75.970718383789,9.557299732172374e-06,2.6473631432569428e-05,3.3158040693739438e-05,1.7263023406765709e-05,3.4794023911934322e-05,1.7068322872139357e-05
75970863.342285156,75.970863342285,1.2604057503937176e-05,2.9687522368771979e-05,2.9237195576171785e-05,2.0363860745828879e-05,3.1705941307368215e-05,1.8841532321502753e-05
75971008.30078125,75.971008300781,1.4697429183332557e-05,3.2016647334424108e-05,2.9589422603656568e-05,2.5276549109594498e-05,2.7208744326131767e-05,2.6359494984269823e-05
75971153.259277344,75.971153259277,1.2204072779542364e-05,3.3714973657832212e-05,2.5463038868832659e-05,2.5716779129666006e-05,2.8273161341164196e-05,2.7034092048489262e-05
75971298.217773438,75.971298217773,1.4571328081229811e-05,3.8258727689448275e-05,2.5881139718273323e-05,2.4187975760467818e-05,2.8143280169195764e-05,2.5831294508615283e-05
75971443.176269531,75.971443176270,1.2719839026791167e-05,4.5630078959527137e-05,3.2418959444891422e-05,2.3950370242844927e-05,3.2612407180831707e-05,2.2149572054580495e-05
75971588.134765625,75.971588134766,9.1256895352236374e-06,4.2157367824586791e-05,2.9562644721702714e-05,1.9010121475783018e-05,3.1591356651529703e-05,2.4047345050211577e-05
75971733.093261719,75.971733093262,1.052678045764808e-05,4.4614879443535753e-05,2.2814974292737412e-05,1.6402512491913449e-05,2.5813587235908993e-05,2.394024421427188e-05
75971878.051757812,75.971878051758,1.2694791474312214e-05,3.9801152227855681e-05,2.0041057393295693e-05,1.7358254016344297e-05,2.765203297044744e-05,1.9365277589798012e-05
75972023.010253906,75.972023010254,1.4465173018986624e-05,3.2076000181786073e-05,3.6479713850462981e-05,2.2447738690047912e-05,3.4164373794613507e-05,1.917497300575827e-05
75972167.96875,75.972167968750,1.608915465065054e-05,2.9073864724125523e-05,3.9575595207516669e-05,2.5891717055760502e-05,2.8859811917818912e-05,1.2455674537579808e-05
75972312.927246094,75.972312927246,1.4135107670815876e-05,3.490375556444095e-05,2.7686905622208364e-05,2.3530281137059264e-05,3.6579034464992617e-05,1.2094668637337263e-05
75972457.885742188,75.972457885742,1.2099050698375045e-05,2.841481350986063e-05,2.5331579459944849e-05,2.2026540130962071e-05,3.8875902482707275e-05,1.9566321121445023e-05
75972602.844238281,75.972602844238,8.8513201663392011e-06,2.4821929532997681e-05,2.239051339206399e-05,2.4347939143060186e-05,3.3800531354205042e-05,2.5718188617584127e-05
75972747.802734375,75.972747802734,1.1661950701775178e-05,2.730509873385614e-05,2.0087155238218021e-05,2.1353551693568759e-05,3.3309360161208538e-05,2.1586059477957485e-05
75972892.761230469,75.972892761230,1.3969419602623831e-05,3.3653744327939776e-05,2.1323599452627774e-05,1.9596265396544022e-05,2.8355590610357172e-05,2.6645785858081046e-05
75973037.719726562,75.973037719727,1.5812849105028046e-05,3.447966177554267e-05,1.7403213893352631e-05,1.9046053372515622e-05,3.669670352916391e-05,3.7856172427149684e-05
75973182.678222656,75.973182678223,1.4671887272665319e-05,3.3888302613953987e-05,2.1601385836319351e-05,2.208430037523247e-05,3.8012045042468888e-05,2.9294190038842309e-05
75973327.63671875,75.973327636719,1.1831396808403019e-05,3.9791451945637292e-05,2.3018728207118357e-05,2.235031076055774e-05,2.6299509720812894e-05,1.7968374356161445e-05
75973472.595214844,75.973472595215,1.200108260539667e-05,4.1004329925584332e-05,2.2882439408663195e-05,2.7628934601526701e-05,3.0948161006755077e-05,1.3193804633840956e-05
75973617.553710938,75.973617553711,1.3087211646471228e-05,3.4922324573708353e-05,2.17642368644046e-05,2.5977532092597558e-05,4.0848198409781964e-05,1.8483643486659085e-05
75973762.512207031,75.973762512207,1.2835407202967502e-05,3.7323974360915005e-05,2.369356842987484e-05,2.4874516020504964e-05,4.0775237341925229e-05,2.600020137869327e-05
75973907.470703125,75.973907470703,1.2024246731054831e-05,2.7544410246606508e-05,2.357403625470872e-05,2.3114457913238211e-05,5.482344248835697e-05,2.3204197810849007e-05
75974052.429199219,75.974052429199,1.0479306726177273e-05,3.0733280761078786e-05,2.6237433537399041e-05,2.4340805767494317e-05,4.5239534183347036e-05,1.9707097302542389e-05
75974197.387695312,75.974197387695,1.1234041511148837e-05,2.2872777425999625e-05,2.6297124235318633e-05,2.9646357758666266e-05,4.1685930528873551e-05,2.1096917396213554e-05
75974342.346191406,75.974342346191,1.170929025763249e-05,2.9368572814068931e-05,3.1911978748697012e-05,2.4889131523564268e-05,4.7584510147701857e-05,2.5844402695563942e-05
75974487.3046875,75.974487304688,8.3178692694386333e-06,3.9161489199371408e-05,3.2940700514444391e-05,2.4045485520329715e-05,5.3535076669902891e-05,2.6944578622545075e-05
75974632.263183594,75.974632263184,9.3839452737290475e-06,4.0902345618827993e-05,2.6093878268536157e-05,2.0066411483389243e-05,5.0038138690479454e-05,2.7085392322385339e-05
75974777.221679688,75.974777221680,1.1422324856018067e-05,3.1501007703948016e-05,2.1336166510552566e-05,2.4230417516681862e-05,3.6689928854267401e-05,2.1862062127883904e-05
75974922.180175781,75.974922180176,1.1384833060635382e-05,2.2110026880460372e-05,2.8403007302134319e-05,2.3301167752570589e-05,3.023302282975956e-05,1.9253304698430346e-05
75975067.138671875,75.975067138672,1.266099602510346e-05,2.2666510658366886e-05,2.3079449093464887e-05,2.4426329214910788e-05,4.2133130259959284e-05,1.9601723855966948e-05
75975212.097167969,75.975212097168,1.2178425892951793e-05,2.8138214094550591e-05,2.1582302212243079e-05,2.2792357698997861e-05,4.7508901875393519e-05,2.1877811314391514e-05
75975357.055664062,75.975357055664,1.1676880445676846e-05,3.387390936825212e-05,2.6378890861054949e-05,2.2477013340480002e-05,4.5905063977960681e-05,2.8854527279323541e-05
75975502.014160156,75.975502014160,8.9919092311963562e-06,3.2281378204113811e-05,3.3223415688188722e-05,2.4837952165682095e-05,4.528253101586527e-05,2.7212617058405914e-05
75975646.97265625,75.975646972656,8.5603725543631234e-06,2.8196268937803517e-05,2.6622513756310898e-05,2.1219150056244934e-05,4.0199221185865209e-05,2.4905319709043042e-05
75975791.931152344,75.975791931152,1.4914902350644241e-05,2.9223510058387807e-05,2.2688867670610687e-05,2.2780274800962861e-05,3.3771570396943076e-05,2.147337163909131e-05
75975936.889648438,75.975936889648,1.200311250283718e-05,4.0136242576780802e-05,2.8198027497116668e-05,2.8163561286512587e-05,3.6084913871378395e-05,1.9057944323625075e-05
75976081.848144531,75.976081848145,1.4647573354590018e-05,4.3521864162330756e-05,3.7886537316705204e-05,2.6487874147541111e-05,4.2028950921834756e-05,2.2090298166186979e-05
75976226.806640625,75.976226806641,1.4783231999131646e-05,3.4197383216101733e-05,3.3471676958486885e-05,2.2544507128626618e-05,3.8975056846730115e-05,2.4150019321736689e-05
75976371.765136719,75.976371765137,1.3848705650652623e-05,2.8127646530679705e-05,3.6738878135918662e-05,1.8142610594188478e-05,3.2557255083891482e-05,2.7021074840988466e-05
