Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
76775382.995605469,76.775382995605,1.0759901492673525e-05,3.3508881424840124e-05,2.9292784429971107e-05,1.8787844207760228e-05,3.8901276024265895e-05
76775527.954101562,76.775527954102,1.0967255222504511e-05,3.6625023640192996e-05,2.6815966442040575e-05,2.0606835477229265e-05,2.2462721209058094e-05
76775672.912597656,76.775672912598,1.3694816043974066e-05,3.3430678976560322e-05,2.5766079527706412e-05,2.5232624782889926e-05,2.0565261214180576e-05
76775817.87109375,76.775817871094,1.0181531865217232e-05,3.2703214115189841e-05,2.4016540063361299e-05,2.3492909061428664e-05,3.0702259201070823e-05
76775962.829589844,76.775962829590,9.0965542892670296e-06,3.0199918760784815e-05,2.7190304515973258e-05,2.2436524620603232e-05,2.8972903390079353e-05
76776107.788085938,76.776107788086,1.0390391980087949e-05,3.1590441815416616e-05,3.2543559352318637e-05,2.8000501669021326e-05,3.9807840096000639e-05
76776252.746582031,76.776252746582,1.1894797981833411e-05,2.1188252443471794e-05,2.7043729545339757e-05,1.9190967851407608e-05,4.0696199666630551e-05
76776397.705078125,76.776397705078,1.3632279589939302e-05,1.9719441661218813e-05,2.4364659512987502e-05,2.0816684213760548e-05,3.9254374147705236e-05
76776542.663574219,76.776542663574,9.3967845375339989e-06,3.1140505327964365e-05,3.4487795724613279e-05,2.4077333166607973e-05,3.5073983003426767e-05
76776687.622070312,76.776687622070,1.1087365874471105e-05,3.6195374741397623e-05,3.0261967956798272e-05,2.9112711258616354e-05,3.4097666151087893e-05
76776832.580566406,76.776832580566,1.282264488988532e-05,3.3726161806354795e-05,2.1989010130866112e-05,2.6341769756851034e-05,3.1438839342901944e-05
76776977.5390625,76.776977539062,1.4619852263797509e-05,3.3029685615807256e-05,2.8947290488791305e-05,2.2035134289283271e-05,4.0346380040015879e-05
76777122.497558594,76.777122497559,1.2658618985018308e-05,3.7188815720501065e-05,3.2076553743691298e-05,2.3815168269576554e-05,4.1484180214863721e-05
76777267.456054688,76.777267456055,9.700130958388116e-06,2.8781356903685155e-05,3.4668664967861429e-05,2.5563663255017103e-05,3.9901409056846734e-05
76777412.414550781,76.777412414551,1.031771135953765e-05,3.5659115970408493e-05,2.6297075672567665e-05,1.9684456860998336e-05,3.9127777191491007e-05
76777557.373046875,76.777557373047,1.0863802378747889e-05,3.826770481558377e-05,2.4152233704303521e-05,2.3069543286685444e-05,3.0761481726178017e-05
76777702.331542969,76.777702331543,1.1722874972719075e-05,3.5345769443328505e-05,2.2817727220865681e-05,2.166505059844624e-05,3.3743540328248221e-05
76777847.290039062,76.777847290039,1.2259339140100349e-05,4.3346618498803139e-05,2.0385671788794995e-05,1.9471171057328255e-05,4.696612901283136e-05
76777992.248535156,76.777992248535,9.5847905160347868e-06,5.4680348450942571e-05,2.4962813476511032e-05,1.7849916751872787e-05,3.8332472535130225e-05
76778137.20703125,76.778137207031,9.3634941689005835e-06,3.8318240460376072e-05,3.2732951709840477e-05,1.760639827221548e-05,3.4464491447553429e-05
76778282.165527344,76.778282165527,9.4146998959467253e-06,3.1686461184335541e-05,2.5820404534907854e-05,2.736008363064809e-05,3.6239092196268113e-05
76778427.124023438,76.778427124023,1.6083956354774739e-05,3.2753117074031536e-05,2.7745153390422251e-05,2.5110837519927093e-05,4.2825293391994684e-05
76778572.082519531,76.778572082520,1.6261273891462088e-05,2.4744109904186801e-05,2.9709391176608866e-05,1.9493280377399711e-05,4.1596170910998759e-05
76778717.041015625,76.778717041016,1.2111456536698467e-05,2.6443630278233705e-05,2.8695304878154883e-05,1.6608409524228559e-05,3.4337604432149493e-05
76778861.999511719,76.778861999512,1.1855185634546952e-05,2.9190341265239415e-05,2.4402202190907545e-05,1.7247865577349216e-05,3.8976217344826335e-05
76779006.958007812,76.779006958008,1.1426601560548843e-05,3.1481229961973921e-05,2.5253275744092663e-05,1.6006221519461183e-05,3.7431461732439543e-05
76779151.916503906,76.779151916504,1.2491424385086991e-05,3.7205740779706104e-05,2.8359924982961117e-05,2.2809896898296021e-05,3.0424312935211122e-05
76779296.875,76.779296875000,1.1130470229521845e-05,3.665211030318152e-05,2.7032545008855708e-05,2.3429961258197277e-05,2.7442933751106013e-05
76779441.833496094,76.779441833496,8.2136837752712106e-06,2.2524840220400386e-05,2.5326887931385608e-05,1.8631740890742462e-05,3.1679237556256065e-05
76779586.791992188,76.779586791992,8.0105699287774672e-06,2.5520412558775099e-05,2.3665525932375356e-05,1.5655201053734427e-05,2.8474700144646455e-05
76779731.750488281,76.779731750488,1.0048562419491537e-05,3.2495345251574969e-05,2.0120757102042569e-05,1.6356773172924827e-05,3.1603014263920898e-05
76779876.708984375,76.779876708984,1.0316642446155317e-05,2.7898601291270531e-05,3.0455823875742431e-05,2.1643070742383447e-05,3.3083796632046999e-05
76780021.667480469,76.780021667480,1.1212463147971948e-05,2.3529083414676108e-05,3.2590831469424302e-05,2.6517541760515749e-05,3.0453605561997182e-05
76780166.625976562,76.780166625977,8.6660126542738128e-06,2.5375452369228719e-05,2.4780997269361628e-05,2.3627972647953667e-05,2.9960742006927013e-05
76780311.584472656,76.780311584473,8.8429463959445369e-06,3.4980473519609259e-05,2.7325407501482045e-05,2.1700654017868202e-05,2.8027993079573857e-05
76780456.54296875,76.780456542969,1.1000569789951066e-05,3.3248622111358865e-05,3.2503707550603987e-05,2.1831287083658679e-05,2.9142083831467419e-05
76780601.501464844,76.780601501465,1.1257410074324843e-05,3.6284168749986011e-05,2.7818910332477508e-05,1.7677323707881237e-05,3.4154070533023431e-05
76780746.459960938,76.780746459961,1.19991198478948e-05,3.3843396245307468e-05,2.7686200224099892e-05,1.9385575194624567e-05,4.3239445611571084e-05
76780891.418457031,76.780891418457,1.2627548221367926e-05,3.5823439866130511e-05,2.3999633661758605e-05,2.5673767888618217e-05,4.5608641565888226e-05
76781036.376953125,76.781036376953,1.2387435426782987e-05,2.7863240728601421e-05,2.2802972676374892e-05,2.6458841019569582e-05,3.202816286168565e-05
76781181.335449219,76.781181335449,9.9504178690665547e-06,2.934767425418285e-05,3.2533910377564385e-05,2.6481914465980322e-05,3.2269180107256941e-05
76781326.293945312,76.781326293945,1.5934378924627763e-05,3.2633230833456588e-05,2.5050810949129574e-05,2.6497864618947358e-05,4.151061958212378e-05
76781471.252441406,76.781471252441,1.2605311494468202e-05,3.4931277246162587e-05,2.1092123657239231e-05,1.9084303571115293e-05,3.3241125139402796e-05
76781616.2109375,76.781616210938,1.0566527688736518e-05,3.7392855210346642e-05,1.9867506807396056e-05,2.0491346469277544e-05,2.848319795214541e-05
76781761.169433594,76.781761169434,1.2529394362611307e-05,3.8784354030252868e-05,1.842048657482681e-05,1.6662436302972647e-05,3.8276455883901448e-05
76781906.127929688,76.781906127930,1.1954857575540341e-05,2.7891544417281582e-05,2.1095557107070935e-05,1.4356126527105241e-05,4.1570482929121826e-05
76782051.086425781,76.782051086426,9.5134408019290024e-06,2.9947128695690857e-05,2.4955074123999023e-05,1.8421980682435698e-05,3.4112130391524199e-05
76782196.044921875,76.782196044922,1.3485928212424222e-05,3.1770468440760183e-05,3.0082217522530618e-05,1.8432854693438019e-05,3.4762419879289923e-05
76782341.003417969,76.782341003418,1.6277154888569693e-05,2.9058007750817216e-05,2.810992208071402e-05,2.2478951294642798e-05,3.9183134103536287e-05
76782485.961914062,76.782485961914,1.4218385162759751e-05,3.3021616465180858e-05,2.5067621110577151e-05,2.6664444251184218e-05,3.6228962945756309e-05
76782630.920410156,76.782630920410,1.1050000408152332e-05,3.6986815331209985e-05,2.3203990131783893e-05,2.2956276039399948e-05,3.4442747715463106e-05
76782775.87890625,76.782775878906,1.029317479995355e-05,3.6442244875335539e-05,1.9493062379323076e-05,2.2306582118252503e-05,2.7104355075762158e-05
76782920.837402344,76.782920837402,1.7168410504810478e-05,3.3905685810237635e-05,1.9332666597045372e-05,1.7175453260131739e-05,3.7577750110271324e-05
76783065.795898438,76.783065795898,1.4083583856096857e-05,3.1832772290738118e-05,2.6857022301667756e-05,2.2344746378594605e-05,4.6634011703516087e-05
76783210.754394531,76.783210754395,9.847876656098267e-06,3.9320230063487741e-05,3.2146099864320345e-05,2.5134055261532831e-05,3.7414793574558603e-05
76783355.712890625,76.783355712891,1.0580212000318558e-05,3.225027654832135e-05,2.9812314091487813e-05,2.1202066037620882e-05,3.4673030312240814e-05
76783500.671386719,76.783500671387,1.1239017375610848e-05,3.8698700691398052e-05,2.7486103349190324e-05,1.722219540718479e-05,2.6921687835581368e-05
76783645.629882812,76.783645629883,1.577798660858999e-05,3.7769784920539146e-05,3.0157764327653421e-05,1.9348628576482604e-05,3.5218894882174006e-05
76783790.588378906,76.783790588379,1.2060557516310153e-05,2.9018778690739492e-05,2.7943664335036909e-05,1.5671785886155478e-05,4.5375574229584779e-05
76783935.546875,76.783935546875,1.1337185025273841e-05,2.610877131826272e-05,2.8246293851115475e-05,1.6814262635472241e-05,4.1366915586154179e-05
76784080.505371094,76.784080505371,1.1633429945817687e-05,3.1724892908897154e-05,2.6981209510918801e-05,1.5494709776725872e-05,2.9156573810709245e-05
76784225.463867188,76.784225463867,9.5665800702823228e-06,2.5357447704762333e-05,2.4614170999544533e-05,2.3450638707289993e-05,3.0781943137746621e-05
76784370.422363281,76.784370422363,8.5574004260546625e-06,2.57380196259151e-05,1.8530458419784717e-05,2.2319543097847782e-05,3.088718017177159e-05
76784515.380859375,76.784515380859,1.1691813026723951e-05,3.7349969628699392e-05,1.7561614794940993e-05,2.0388718453727699e-05,3.5821390699007429e-05
76784660.339355469,76.784660339355,1.4317872291021943e-05,3.8347875708333543e-05,2.5622197685685119e-05,2.2532109956810154e-05,3.3067516703672416e-05
76784805.297851562,76.784805297852,1.1640967504724128e-05,3.1004694546392326e-05,2.7607464407564581e-05,2.0483263825916802e-05,3.7605075997801751e-05
76784950.256347656,76.784950256348,1.0655293357244337e-05,3.1896890857444224e-05,2.4727002387641502e-05,2.0810923105381033e-05,4.2995727542909548e-05
76785095.21484375,76.785095214844,1.1508100016103217e-05,2.7191928337174207e-05,1.9270231670540096e-05,2.1764017096912292e-05,3.8688994640154405e-05
76785240.173339844,76.785240173340,1.2085084769712431e-05,2.2311310354995637e-05,1.8291944279894781e-05,2.1637959424027044e-05,2.5016253014430068e-05
76785385.131835938,76.785385131836,1.0215315554261357e-05,2.6841277630980518e-05,2.1320766269413674e-05,1.8396715603993249e-05,2.023904196982341e-05
76785530.090332031,76.785530090332,1.4159813886578769e-05,3.098140176418186e-05,2.4603022501255723e-05,1.7592868095927204e-05,2.9566869756475664e-05
76785675.048828125,76.785675048828,1.6416707832075088e-05,4.0063925033482727e-05,2.2688464629551339e-05,1.8951745011141167e-05,4.520711953122406e-05
76785820.007324219,76.785820007324,1.1837057558217151e-05,3.0133836241539818e-05,2.1288146144417477e-05,1.8044240282157739e-05,5.0272869386874228e-05
76785964.965820312,76.785964965820,8.8721942387654705e-06,2.9822777206729374e-05,2.2815195208001799e-05,1.7981729943100595e-05,3.3386556383712006e-05
76786109.924316406,76.786109924316,9.7795117402661555e-06,3.6789956948230967e-05,2.7286112146430267e-05,2.3598277529084071e-05,2.6760575816365222e-05
76786254.8828125,76.786254882812,1.2433343881065809e-05,3.1540660127872625e-05,2.1811477030135308e-05,2.7781442086252324e-05,3.8642639380608246e-05
76786399.841308594,76.786399841309,1.0767338258476417e-05,2.559878074959158e-05,2.064693991677842e-05,1.8351379443051873e-05,4.7519349470915209e-05
76786544.799804688,76.786544799805,8.4079651559416496e-06,3.7645901821945987e-05,2.0192988660961108e-05,1.9088865835880783e-05,3.3073900788013354e-05
76786689.758300781,76.786689758301,7.3025163801834856e-06,4.1006884735465621e-05,2.4296454637889394e-05,1.9745267297460836e-05,3.6272242873350738e-05
76786834.716796875,76.786834716797,8.2619456277024572e-06,4.4794989816213379e-05,2.334743904583799e-05,1.8525021973118064e-05,3.9473746878843575e-05
76786979.675292969,76.786979675293,1.1788383450326312e-05,3.8734135516840614e-05,1.5274325659551771e-05,2.347657062331537e-05,3.2701957245252835e-05
76787124.633789062,76.787124633789,1.1136351581175551e-05,3.3092630045066962e-05,1.6550722973466209e-05,2.327258254883145e-05,3.482074709827493e-05
76787269.592285156,76.787269592285,1.0768300876085459e-05,2.9547892459472697e-05,1.948364677821231e-05,1.9744732441690038e-05,2.895861863296537e-05
76787414.55078125,76.787414550781,1.2703266977495036e-05,3.1924361734155184e-05,2.2962572963662987e-05,2.1707584256516181e-05,3.8690606475222944e-05
76787559.509277344,76.787559509277,1.3432093677247398e-05,3.4062624269588117e-05,2.6165572007311835e-05,2.1165781388070897e-05,4.39831148022526e-05
76787704.467773438,76.787704467773,1.3272879737098324e-05,3.5699861306953587e-05,2.8667022166398252e-05,2.2312854151972065e-05,3.3103689038259803e-05
76787849.426269531,76.787849426270,1.263541173079323e-05,3.5117837756855948e-05,2.4164234945964313e-05,1.8184697270453491e-05,3.6148937966662429e-05
76787994.384765625,76.787994384766,1.2879468279938888e-05,4.1714853545323431e-05,2.6014715253638579e-05,1.7735766470535175e-05,3.5602367413585771e-05
76788139.343261719,76.788139343262,1.5993270682541666e-05,3.8096807993615363e-05,2.2221567378340667e-05,1.5888388562275005e-05,3.5766673926806568e-05
76788284.301757812,76.788284301758,1.1803634432200297e-05,4.0898804012533844e-05,1.7998711772060985e-05,1.7208237458395309e-05,4.1699534598875783e-05
76788429.260253906,76.788429260254,1.0250495069177803e-05,4.2971040279159659e-05,2.1438320662690645e-05,2.592144341000105e-05,3.5688787346258667e-05
76788574.21875,76.788574218750,1.1074527360977947e-05,3.3233282594238963e-05,2.0258916433821945e-05,2.7466686888323965e-05,2.3799659140563291e-05
76788719.177246094,76.788719177246,1.295704061913222e-05,3.9963571741973593e-05,2.4078108887166741e-05,1.9892266993932705e-05,2.9146033092824832e-05
76788864.135742188,76.788864135742,1.3058855375498862e-05,2.9936157828741463e-05,2.9878040442782957e-05,2.1681963537527947e-05,4.205469959172323e-05
76789009.094238281,76.789009094238,1.1869398896357425e-05,3.4838422874223317e-05,3.1236506212472443e-05,2.2555228528371228e-05,3.8023333296662525e-05
76789154.052734375,76.789154052734,8.5257314057701713e-06,3.9070153054872633e-05,2.9830047747725096e-05,2.3113464143151261e-05,4.1614149416016647e-05
76789299.011230469,76.789299011230,9.6624859193966084e-06,3.2937445523766296e-05,2.3989159013552604e-05,2.4957007629784427e-05,3.358666918482411e-05
76789443.969726562,76.789443969727,9.8544175400135141e-06,2.9022443705600999e-05,2.0851051115522511e-05,2.9634502665452391e-05,2.9349980746487999e-05
76789588.928222656,76.789588928223,7.8743245351155962e-06,3.3718108440225181e-05,1.8731204320340558e-05,2.967813161045853e-05,3.9501043510562896e-05
76789733.88671875,76.789733886719,1.1140488941299552e-05,3.8943578601271695e-05,1.9146582318097245e-05,2.1739901597768455e-05,3.8836422911226355e-05
76789878.845214844,76.789878845215,1.014199635500306e-05,4.2099844231532113e-05,2.2402986348276191e-05,2.1064484459728763e-05,3.3740768092907994e-05
76790023.803710938,76.790023803711,9.7217220607372062e-06,4.2678381404049057e-05,2.4466634351877575e-05,2.2771654804474615e-05,2.6690907381677892e-05
76790168.762207031,76.790168762207,1.2389836159463295e-05,3.5988693601891018e-05,2.1451443929750241e-05,2.0060091904305812e-05,3.629635415495877e-05
76790313.720703125,76.790313720703,1.4174645777043383e-05,3.6486561315288279e-05,2.4852132172472625e-05,2.4311665707633456e-05,3.9631361719696778e-05
76790458.679199219,76.790458679199,1.1286654046920942e-05,3.2470224520693201e-05,2.7363423582528145e-05,2.2250937360674281e-05,3.8737059379755675e-05
76790603.637695312,76.790603637695,1.0777574968095198e-05,2.7502659727068838e-05,2.1835092952335489e-05,1.6791629274987244e-05,3.9338340525652179e-05
76790748.596191406,76.790748596191,1.3731728207904304e-05,3.2870582977759581e-05,1.9834754781744067e-05,2.4623119011657379e-05,3.8276978186062279e-05
76790893.5546875,76.790893554688,1.4579929778983384e-05,3.2008889087796674e-05,2.1516331608826917e-05,2.3331519364951512e-05,3.4000258889585259e-05
76791038.513183594,76.791038513184,1.2372277414201929e-05,2.9025145338959208e-05,2.2966862010476101e-05,2.1456455957426989e-05,3.2671115546647994e-05
76791183.471679688,76.791183471680,1.160442308433769e-05,3.550616003513187e-05,2.7111283908550896e-05,1.7221191936303121e-05,4.3198457987947929e-05
76791328.430175781,76.791328430176,9.93498740494437e-06,5.0361380074164118e-05,2.9350365373251923e-05,1.790517502772897e-05,4.0177375478174172e-05
76791473.388671875,76.791473388672,7.591033774668285e-06,4.1806948906337951e-05,3.0623933677795439e-05,1.9424200979872443e-05,3.1644991694287802e-05
76791618.347167969,76.791618347168,8.466184510833878e-06,2.6838607192412482e-05,2.3527211981642204e-05,1.8264393763297223e-05,3.1108953297865412e-05
76791763.305664062,76.791763305664,9.9895110634976232e-06,2.4935515412716305e-05,2.2842468550869212e-05,1.8067020048048516e-05,4.1653138338158802e-05
76791908.264160156,76.791908264160,1.086457064555868e-05,3.8860721301223283e-05,2.3340743874217923e-05,2.0416297595832857e-05,4.3950534245177846e-05
