Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_Hz,OffsetFrom800kHzCenter_Hz,TwoTapFirAttenuation_dB,20260515_092941_PSD,20260515_133100_PSD,20260515_134951_PSD,20260515_140509_PSD,20260521_162959_PSD,20260515_092941_PSD_dB,20260515_133100_PSD_dB,20260515_134951_PSD_dB,20260515_140509_PSD_dB,20260521_162959_PSD_dB,20260515_092941_After2TapFir_dB,20260515_133100_After2TapFir_dB,20260515_134951_After2TapFir_dB,20260515_140509_After2TapFir_dB,20260521_162959_After2TapFir_dB
76732330.322265625,76.732330322266,732330.322266,-67669.6777344,-30.3804607308,1.1648001439414774e-05,3.9194947530428235e-05,2.3423869144790799e-05,3.1159123004118878e-05,3.0183602996478245e-05,-49.3374858436,-44.067699126,-46.3034136676,-45.0641477436,-45.2022892002,-79.7179465744,-74.4481598568,-76.6838743984,-75.4446084744,-75.582749931
76732475.280761719,76.732475280762,732475.280762,-67524.7192383,-30.378742129,1.3118588485665779e-05,3.4654037925203814e-05,2.1959154692594428e-05,2.2647299647404076e-05,3.0657931122216929e-05,-48.8211289102,-44.6024615365,-46.5838438186,-46.449835737,-45.1345715583,-79.1998710391,-74.9812036655,-76.9625859476,-76.828577866,-75.5133136872
76732620.239257812,76.732620239258,732620.239258,-67379.7607422,-30.3770238674,1.1315695698293406e-05,3.0509379674251689e-05,2.3869911578602043e-05,1.6908185437128809e-05,3.1506597467453359e-05,-49.4631874011,-45.1556662247,-46.2214918975,-47.7190299778,-45.0159849562,-79.8402112685,-75.5326900922,-76.5985157649,-78.0960538452,-75.3930088236
76732765.197753906,76.732765197754,732765.197754,-67234.8022461,-30.3753059461,1.0157505666034313e-05,2.8948418533411339e-05,2.4572563599034068e-05,2.1215783530645116e-05,3.806907047681759e-05,-49.9321292674,-45.3837515701,-46.0954953221,-46.7334092446,-44.1942772712,-80.3074352135,-75.7590575162,-76.4708012682,-77.1087151906,-74.5695832172
76732910.15625,76.732910156250,732910.15625,-67089.84375,-30.3735883647,1.008700885695057e-05,2.5095759264601918e-05,2.2095284122701868e-05,1.7742387907742156e-05,4.2277759392747011e-05,-49.9623759784,-46.0039966034,-46.5570040948,-47.5098792986,-43.7388803719,-80.3359643431,-76.377584968,-76.9305924595,-77.8834676633,-74.1124687366
76733055.114746094,76.733055114746,733055.114746,-66944.8852539,-30.3718711232,1.0282646865032627e-05,3.0123002572216392e-05,2.0137459648826973e-05,2.149526177616287e-05,3.0384533715392701e-05,-49.8789507883,-45.2110174112,-46.9599531681,-46.6765726154,-45.17347424,-80.2508219115,-75.5828885344,-77.3318242913,-77.0484437386,-75.5453453632
76733200.073242188,76.733200073242,733200.073242,-66799.9267578,-30.3701542215,9.875010007109002e-06,3.2953965257707065e-05,1.6988489592265242e-05,2.3249363884313663e-05,4.17466718464551e-05,-50.054624556,-44.820923205,-47.6984523154,-46.3358892515,-43.7937814189,-80.4247787775,-75.1910774264,-78.0686065369,-76.706043473,-74.1639356404
76733345.031738281,76.733345031738,733345.031738,-66654.9682617,-30.3684376594,1.1200122578159282e-05,3.4386290466463781e-05,2.8161931484735763e-05,2.0419989076283548e-05,3.9376481826036118e-05,-49.5077722423,-44.6361467259,-45.5033756244,-46.8994449458,-44.0476308941,-79.8762099017,-75.0045843853,-75.8718132838,-77.2678826051,-74.4160685535
76733489.990234375,76.733489990234,733489.990234,-66510.0097656,-30.3667214368,1.039190847749623e-05,2.7776228848246444e-05,2.462200292765206e-05,2.1401210441991026e-05,3.4913391646690911e-05,-49.8330468679,-45.5632671834,-46.0867662139,-46.6956166247,-44.5700795978,-80.1997683047,-75.9299886201,-76.4534876506,-77.0623380615,-74.9368010346
76733634.948730469,76.733634948730,733634.94873,-66365.0512695,-30.3650055535,8.1018054711220508e-06,3.7751570603297717e-05,2.1700775346812113e-05,1.9184436138872157e-05,2.8969451705815523e-05,-50.9141818868,-44.2306497542,-46.6352474897,-47.1705096088,-45.3805972445,-81.2791874403,-74.5956553077,-77.0002530432,-77.5355151623,-75.745602798
76733779.907226562,76.733779907227,733779.907227,-66220.0927734,-30.3632900094,1.1047730820313562e-05,4.2015471441609509e-05,2.0540744302466672e-05,2.5373327844572507e-05,3.1828054760525739e-05,-49.5672691595,-43.7659075902,-46.8738382361,-45.9562256905,-44.971899034,-79.930559169,-74.1291975996,-77.2371282455,-76.3195156999,-75.3351890434
76733924.865722656,76.733924865723,733924.865723,-66075.1342773,-30.3615748045,1.0981392062376961e-05,4.9218617624196614e-05,2.0550694338334263e-05,2.5392122203514493e-05,3.5131779351533388e-05,-49.5934260281,-43.0787058825,-46.871735002,-45.9530100047,-44.5429985354,-79.9550008326,-73.4402806869,-77.2333098065,-76.3145848092,-74.9045733398
76734069.82421875,76.734069824219,734069.824219,-65930.1757812,-30.3598599384,1.1334643380317813e-05,3.9024216316979958e-05,3.1095693168359726e-05,2.2878060287372954e-05,3.604670313863232e-05,-49.4559213945,-44.0866580967,-45.0729975769,-46.4058079991,-44.4313445006,-79.8157813329,-74.4465180351,-75.4328575153,-76.7656679375,-74.791204439
76734214.782714844,76.734214782715,734214.782715,-65785.2172852,-30.3581454112,1.1262266395378209e-05,3.834604869908587e-05,2.6577920409593796e-05,2.3329766606307459e-05,3.0661336078847718e-05,-49.4837420416,-44.1627938052,-45.7547900345,-46.3208960592,-45.1340892453,-79.8418874528,-74.5209392164,-76.1129354457,-76.6790414704,-75.4922346565
76734359.741210938,76.734359741211,734359.741211,-65640.2587891,-30.3564312227,8.9834582997468773e-06,3.3266877047332583e-05,1.7872751090044958e-05,1.6309546234227249e-05,3.4698695107957575e-05,-50.465564438,-44.7798796693,-47.4780859292,-47.8755812177,-44.5968685714,-80.8219956607,-75.136310892,-77.8345171519,-78.2320124404,-74.9532997941
76734504.699707031,76.734504699707,734504.699707,-65495.300293,-30.3547173727,7.7455300967750315e-06,3.9061955235083156e-05,2.2313442996099416e-05,2.2608782036419944e-05,4.1020667305729232e-05,-51.1094885418,-44.0824602202,-46.5143341229,-46.4572283302,-43.86997279,-81.4642059145,-74.4371775928,-76.8690514955,-76.8119457028,-74.2246901627
76734649.658203125,76.734649658203,734649.658203,-65350.3417969,-30.3530038611,1.2521906630447647e-05,4.252545274506584e-05,2.3448893382451445e-05,2.4185072663673906e-05,3.1687721284413229e-05,-49.0232953885,-43.71351054,-46.2987764801,-46.1645260344,-44.9910899051,-79.3762992496,-74.0665144011,-76.6517803412,-76.5175298955,-75.3440937662
76734794.616699219,76.734794616699,734794.616699,-65205.3833008,-30.3512906878,1.2010927103593182e-05,3.370978450641509e-05,2.5735391673449821e-05,2.0099654220921105e-05,3.2322662959297167e-05,-49.2042346883,-44.7224402375,-45.8946921773,-46.9681141379,-44.9049286631,-79.5555253761,-75.0737309253,-76.245982865,-77.3194048256,-75.2562193509
76734939.575195312,76.734939575195,734939.575195,-65060.4248047,-30.3495778526,1.1267685508526328e-05,3.7588445813697902e-05,2.5480130103594226e-05,1.5907091571239681e-05,3.0895590947993978e-05,-49.4816528308,-44.2494563088,-45.9379835879,-47.9840921885,-45.1010349351,-79.8312306834,-74.5990341615,-76.2875614405,-78.3336700411,-75.4506127877
76735084.533691406,76.735084533691,735084.533691,-64915.4663086,-30.3478653555,1.1164075925966415e-05,2.9763717769797878e-05,2.1836851685660103e-05,1.780747151569936e-05,4.1454519008139281e-05,-49.5217721857,-45.2631282225,-46.6080997559,-47.4939774167,-43.8242811956,-79.8696375412,-75.610993578,-76.9559651114,-77.8418427722,-74.1721465511
76735229.4921875,76.735229492188,735229.492188,-64770.5078125,-30.3461531962,9.0623308601998728e-06,3.1305239014882816e-05,2.598446521628227e-05,2.6578445688976446e-05,3.324854372635948e-05,-50.4276008604,-45.0438297604,-45.8528621692,-45.7547042025,-44.7822737188,-80.7737540566,-75.3899829566,-76.1990153654,-76.1008573987,-75.128426915
76735374.450683594,76.735374450684,735374.450684,-64625.5493164,-30.3444413747,9.8559943395509738e-06,3.3283439744176443e-05,3.1614133165772577e-05,2.6993944779276278e-05,3.1730146293353024e-05,-50.062995546,-44.7777179702,-45.0011872169,-45.6873364487,-44.9852792556,-80.4074369207,-75.1221593449,-75.3456285916,-76.0317778234,-75.3297206303
76735519.409179688,76.735519409180,735519.40918,-64480.5908203,-30.3427298908,1.4581429674512336e-05,2.4905814284646465e-05,3.8073759115546721e-05,2.5059687531265283e-05,3.0628627528283635e-05,-48.3619989239,-46.0369925463,-44.1937424211,-46.0102434852,-45.1387246353,-78.7047288147,-76.3797224371,-74.5364723119,-76.352973376,-75.4814545261
76735664.367675781,76.735664367676,735664.367676,-64335.6323242,-30.3410187444,1.2268188548315085e-05,2.9621093972503312e-05,3.6146356984828819e-05,2.2420435106543557e-05,3.68468713505466e-05,-49.1121955802,-45.2839890606,-44.4193546659,-46.4935596344,-44.3359938197,-79.4532143245,-75.625007805,-74.7603734102,-76.8345783787,-74.677012564
76735809.326171875,76.735809326172,735809.326172,-64190.6738281,-30.3393079353,8.6952779323323414e-06,3.1407172448029732e-05,2.6556991116105559e-05,2.3478287024650325e-05,3.1175820026738643e-05,-50.6071653183,-45.0297116088,-45.758211317,-46.2933359239,-45.0618211432,-80.9464732535,-75.3690195441,-76.0975192523,-76.6326438591,-75.4011290785
76735954.284667969,76.735954284668,735954.284668,-64045.715332,-30.3375974634,9.3156773666567155e-06,3.6797892778658578e-05,2.2073519517807046e-05,1.4215156757215341e-05,4.0106341221391974e-05,-50.3078556096,-44.3417705037,-46.5612841513,-48.4724834678,-43.9678695557,-80.645453073,-74.6793679671,-76.8988816147,-78.8100809312,-74.3054670191
76736099.243164062,76.736099243164,736099.243164,-63900.7568359,-30.3358873286,1.4471080704906404e-05,3.5301447021307313e-05,2.0153379667826351e-05,1.8270927353072933e-05,3.2425761657383704e-05,-48.3949903442,-44.5220749233,-46.9565211339,-47.3823940918,-44.8910981386,-78.7308776728,-74.8579622519,-77.2924084626,-77.7182814204,-75.2269854673
76736244.201660156,76.736244201660,736244.20166,-63755.7983398,-30.3341775308,1.4551319068398906e-05,4.2499855644330759e-05,2.2191562802253391e-05,1.9856240132358345e-05,2.538784585494204e-05,-48.3709763636,-43.7161254508,-46.5381211226,-47.0210298365,-45.9537414722,-78.7051538944,-74.0503029816,-76.8722986533,-77.3552073673,-76.2879190029
76736389.16015625,76.736389160156,736389.160156,-63610.8398438,-30.3324680698,1.3484243407209188e-05,3.6194674733887055e-05,2.469495936586439e-05,2.7672472170267012e-05,3.1979331943595122e-05,-48.7017341653,-44.4135532184,-46.0739168411,-45.5795204064,-44.9513061302,-79.034202235,-74.7460212881,-76.4063849108,-75.9119884762,-75.2837741999
76736534.118652344,76.736534118652,736534.118652,-63465.8813477,-30.3307589454,1.3177825398203515e-05,3.0772493390499412e-05,2.6814227239754687e-05,3.594633989867443e-05,3.3462682706557329e-05,-48.8015625101,-45.1183731292,-45.7163471447,-44.4434532344,-44.7543924455,-79.1323214555,-75.4491320746,-76.0471060901,-74.7742121798,-75.0851513909
76736679.077148438,76.736679077148,736679.077148,-63320.9228516,-30.3290501576,1.3957566048188159e-05,2.7935411381381559e-05,2.2600441141940831e-05,2.5650021576331379e-05,2.5283558032136337e-05,-48.5519030836,-45.5384492877,-46.458830837,-45.9091226523,-45.9716180994,-78.8809532412,-75.8674994453,-76.7878809946,-76.2381728099,-76.300668257
76736824.035644531,76.736824035645,736824.035645,-63175.9643555,-30.3273417062,1.5616037440134195e-05,2.5666804634168445e-05,2.7483600399892839e-05,1.8255647328362927e-05,2.9012062486666607e-05,-48.0642915844,-45.9062819507,-45.6092637455,-47.3860276276,-45.3742139582,-78.3916332906,-76.2336236569,-75.9366054517,-77.7133693339,-75.7015556644
76736968.994140625,76.736968994141,736968.994141,-63031.0058594,-30.3256335912,1.3622217568600767e-05,2.4976622358818628e-05,3.2408656477016911e-05,2.0537907715203031e-05,3.9901950350554304e-05,-48.6575218762,-46.0246629255,-44.8933897257,-46.8744380193,-43.990058761,-78.9831554674,-76.3502965166,-75.2190233168,-77.2000716104,-74.3156923521
76737113.952636719,76.737113952637,737113.952637,-62886.0473633,-30.3239258122,9.3816917947287465e-06,2.6033051818946032e-05,2.5044753984003033e-05,2.1675106562571435e-05,3.1222942349380637e-05,-50.277188385,-45.8447491716,-46.0128323005,-46.640387587,-45.0552617283,-80.6011141972,-76.1686749838,-76.3367581127,-76.9643133992,-75.3791875406
76737258.911132812,76.737258911133,737258.911133,-62741.0888672,-30.3222183693,1.1365322880821277e-05,2.703600246240036e-05,2.2587794895955823e-05,2.4846058426355377e-05,3.867685941673709e-05,-49.4441822176,-45.6805752267,-46.4612616444,-46.0474249785,-44.1254879812,-79.7664005869,-76.002793596,-76.7834800137,-76.3696433479,-74.4477063505
76737403.869628906,76.737403869629,737403.869629,-62596.1303711,-30.3205112623,1.2441476022350024e-05,2.9845687454003089e-05,2.3297906340486966e-05,2.3299700946735681e-05,4.6048420488618009e-05,-49.0512809309,-45.2511841329,-46.3268310497,-46.3264965314,-43.3678526199,-79.3717921932,-75.5716953951,-76.6473423119,-76.6470077937,-73.6883638822
76737548.828125,76.737548828125,737548.828125,-62451.171875,-30.318804491,1.5740593476479805e-05,3.7839160160224589e-05,3.2323214621046679e-05,2.3865473740978754e-05,5.4010226557011276e-05,-48.0297889722,-44.2205851132,-44.9048545412,-46.2222994026,-42.6752400098,-78.3485934632,-74.5393896043,-75.2236590323,-76.5411038936,-72.9940445008
76737693.786621094,76.737693786621,737693.786621,-62306.2133789,-30.3170980554,1.4990884736350861e-05,3.7216131297677568e-05,3.3179192448603964e-05,2.3240064737924112e-05,5.5926570013291694e-05,-48.2417273508,-44.2926877477,-44.7913418852,-46.337626665,-42.5238181521,-78.5588254062,-74.6097858031,-75.1084399405,-76.6547247204,-72.8409162075
76737838.745117188,76.737838745117,737838.745117,-62161.2548828,-30.3153919552,1.4945346343127007e-05,3.0765006885434376e-05,2.5623903975260442e-05,1.8138156048733775e-05,3.1009040762020164e-05,-48.2549401618,-45.1194298338,-45.9135470185,-47.4140686604,-45.0851166808,-78.570332117,-75.434821789,-76.2289389737,-77.7294606156,-75.400508636
76737983.703613281,76.737983703613,737983.703613,-62016.2963867,-30.3136861904,1.2483762907610145e-05,3.0539839394334246e-05,2.4050937518675409e-05,1.9113342746538865e-05,3.7846363702153968e-05,-49.0365448808,-45.1513325118,-46.1886798992,-47.1866335222,-44.2197584139,-79.3502310712,-75.4650187022,-76.5023660897,-77.5003197127,-74.5334446044
76738128.662109375,76.738128662109,738128.662109,-61871.3378906,-30.3119807609,1.3971282350269916e-05,3.6124274454569391e-05,2.3720400269204907e-05,2.0237690497822737e-05,3.9311289953125343e-05,-48.5476373046,-44.4220086682,-46.2487798676,-46.938390502,-44.0548270509,-78.8596180655,-74.7339894291,-76.5607606284,-77.2503712628,-74.3668078118
76738273.620605469,76.738273620605,738273.620605,-61726.3793945,-30.3102756664,1.1928291076592693e-05,2.8077576404851911e-05,2.1803006603011836e-05,1.97922348159474e-05,4.2474432998350283e-05,-49.2342177168,-45.5164038228,-46.6148361369,-47.035051652,-43.7187240992,-79.5444933833,-75.8266794892,-76.9251118033,-77.3453273184,-74.0289997657
76738418.579101562,76.738418579102,738418.579102,-61581.4208984,-30.3085709069,1.2723154429785993e-05,3.1749346747809458e-05,2.0290085910065544e-05,1.7362580509126684e-05,2.474257940933877e-05,-48.9540520145,-44.9826520602,-46.9271611412,-47.6038572746,-46.0655502723,-79.2626229215,-75.2912229671,-77.2357320481,-77.9124281815,-76.3741211792
76738563.537597656,76.738563537598,738563.537598,-61436.4624023,-30.3068664823,1.0966811079534633e-05,3.618011008604384e-05,2.3659867001469351e-05,2.1350018307427193e-05,2.7142635510209319e-05,-49.5991963787,-44.4153011604,-46.2598770099,-46.7060174824,-45.6634798527,-79.9060628609,-74.7221676426,-76.5667434922,-77.0128839646,-75.970346335
76738708.49609375,76.738708496094,738708.496094,-61291.5039062,-30.3051623923,8.5383151206680107e-06,3.7144164669763179e-05,2.8031349818900335e-05,1.8656252328646989e-05,3.0748818655203941e-05,-50.6862782088,-44.30109404,-45.5235598876,-47.2917559298,-45.1217156481,-80.9914406011,-74.6062564323,-75.8287222799,-77.5969183221,-75.4268780404
76738853.454589844,76.738853454590,738853.45459,-61146.5454102,-30.3034586369,1.0292869079084957e-05,4.0196683188822015e-05,2.2567027971155448e-05,2.101259510168004e-05,4.2731965246616978e-05,-49.8746355123,-43.9580978105,-46.465256328,-46.7752030796,-43.6924713348,-80.1780941492,-74.2615564474,-76.768714965,-77.0786617165,-73.9959299718
76738998.413085938,76.738998413086,738998.413086,-61001.5869141,-30.301755216,1.1572576018913742e-05,3.5680970001445666e-05,2.5285808412514826e-05,1.9081700069809851e-05,3.5866302534196024e-05,-49.3656995771,-44.4756334767,-45.9712315698,-47.1938293477,-44.4531339254,-79.6674547931,-74.7773886927,-76.2729867858,-77.4955845637,-74.7548891414
76739143.371582031,76.739143371582,739143.371582,-60856.628418,-30.3000521294,1.0182479503357605e-05,3.5305015000503188e-05,2.6531242762431191e-05,2.2411764644385559e-05,3.3370509319333786e-05,-49.9214645545,-44.5216359964,-45.7624240655,-46.4952394689,-44.7663716485,-80.2215166838,-74.8216881258,-76.0624761949,-76.7952915983,-75.0664237779
76739288.330078125,76.739288330078,739288.330078,-60711.6699219,-30.2983493769,8.4615640140771102e-06,3.3954216616996876e-05,2.2469300102782615e-05,2.8458633136223138e-05,3.3013963603532474e-05,-50.7254935565,-44.6910628501,-46.4841045523,-45.4578596285,-44.8130233184,-81.0238429334,-74.9894122271,-76.7824539292,-75.7562090054,-75.1113726953
76739433.288574219,76.739433288574,739433.288574,-60566.7114258,-30.2966469585,9.2983237540806578e-06,3.5111738553399369e-05,1.8484566337776085e-05,2.6197312580457401e-05,3.2152694605881242e-05,-50.3159533639,-44.5454766596,-47.3319073386,-45.8174325797,-44.927826245,-80.6126003224,-74.8421236182,-77.6285542971,-76.1140795382,-75.2244732035
76739578.247070312,76.739578247070,739578.24707,-60421.7529297,-30.294944874,1.0323732495587309e-05,3.8484530757575036e-05,2.1420438530785166e-05,2.5247637394241917e-05,3.2684008347146224e-05,-49.8616325725,-44.1471380443,-46.691716423,-45.9777925575,-44.8566468726,-80.1565774465,-74.4420829184,-76.9866612971,-76.2727374315,-75.1515917466
76739723.205566406,76.739723205566,739723.205566,-60276.7944336,-30.2932431234,1.2528680699152839e-05,3.5183910468435648e-05,2.1477174915464076e-05,2.4236992814300284e-05,2.8446113324052258e-05,-49.0209465887,-44.5365589312,-46.6802284585,-46.1552126591,-45.4597706415,-79.3141897121,-74.8298020545,-76.9734715818,-76.4484557824,-75.7530137648
76739868.1640625,76.739868164062,739868.164062,-60131.8359375,-30.2915417063,1.1421140668082412e-05,2.9351002926431816e-05,1.7706146153571124e-05,1.606715487772656e-05,3.2932859152340792e-05,-49.4229051946,-45.3237705428,-47.5187595526,-47.9406101996,-44.8237056324,-79.7144469009,-75.6153122491,-77.8103012589,-78.2321519059,-75.1152473387
76740013.122558594,76.740013122559,740013.122559,-59986.8774414,-30.2898406228,1.4061869005697483e-05,3.5111795785474731e-05,1.7850025749486162e-05,1.5356516710969476e-05,3.4059898226646186e-05,-48.5195695208,-44.5454695807,-47.4836115306,-48.1370728331,-44.6775665407,-78.8094101436,-74.8353102035,-77.7734521534,-78.4269134559,-74.9674071635
